usertype,postal code,id,gamma_u,c_u,user_id,number_of_trips
Customer,33308,18349,250,0.2,18349,1
Customer,33308,18350,250,1.5,18350,1
Customer,33308,18351,250,0.5,18351,1
Customer,33309,18352,1500,0.2,18352,1
Customer,33309,18353,1000,0.5,18353,1
Customer,33309,18354,500,0.2,18354,1
Customer,33309,18355,500,0.5,18355,1
Customer,33309,18356,500,0.5,18356,1
Customer,33312,18357,500,2.0,18357,1
Customer,33312,18358,500,1.0,18358,1
Customer,33312,18359,1000,0.5,18359,1
Customer,33312,18360,500,0.5,18360,1
Customer,33315,18361,750,0.5,18361,1
Customer,33315,18362,500,0.5,18362,1
Customer,33315,18363,500,2.0,18363,1
Customer,33315,18364,1500,0.5,18364,1
Customer,33315,18365,500,1.0,18365,1
Customer,33315,18366,1000,0.1,18366,1
Customer,33315,18367,0,1.0,18367,1
Customer,33315,18368,500,0.2,18368,1
Customer,33315,18369,1000,0.5,18369,1
Customer,33315,18370,1500,0.5,18370,1
Customer,33316,18371,1000,0.5,18371,2
Customer,33316,18372,250,0.2,18372,1
Customer,33316,18373,750,1.5,18373,1
Customer,33316,18374,500,0.5,18374,1
Customer,33316,18375,250,0.1,18375,1
Customer,33316,18376,500,0.5,18376,1
Customer,33316,18377,1000,0.5,18377,1
Customer,33316,18378,1000,1.5,18378,1
Customer,33316,18379,750,1.0,18379,1
Customer,33316,18380,2000,0.2,18380,1
Customer,33321,18381,250,0.1,18381,1
Customer,33321,18382,750,0.2,18382,1
Customer,33321,18383,750,0.0,18383,1
Customer,33321,18384,0,1.0,18384,1
Customer,33321,18385,0,0.1,18385,1
Customer,33321,18386,500,1.5,18386,1
Customer,33321,18387,1500,2.0,18387,1
Customer,33321,18388,1000,0.2,18388,1
Customer,33322,18389,500,2.0,18389,1
Customer,33322,18390,1000,0.1,18390,1
Customer,33322,18391,750,1.5,18391,1
Customer,33322,18392,750,1.5,18392,1
Customer,33322,18393,250,0.0,18393,1
Customer,33323,18394,250,0.5,18394,1
Customer,33323,18395,250,1.5,18395,1
Customer,33324,18396,750,0.5,18396,1
Customer,33324,18397,1000,1.0,18397,1
Customer,33324,18398,500,1.0,18398,1
Customer,33324,18399,500,0.0,18399,1
Customer,33324,18400,250,0.1,18400,1
Customer,33325,18401,1000,0.2,18401,1
Customer,33325,18402,250,1.5,18402,1
Customer,33325,18403,750,0.2,18403,1
Customer,33325,18404,250,0.5,18404,1
Customer,33325,18405,1000,2.0,18405,1
Customer,33325,18406,250,1.5,18406,1
Customer,33325,18407,1000,1.5,18407,1
Customer,33326,18408,0,1.0,18408,1
Customer,33326,18409,500,0.1,18409,1
Customer,33326,18410,750,0.2,18410,1
Customer,33327,18411,250,0.0,18411,2
Customer,33327,18412,500,2.0,18412,1
Customer,33327,18413,500,0.5,18413,1
Customer,33327,18414,1500,0.1,18414,1
Customer,33327,18415,0,0.2,18415,1
Customer,33327,18416,250,0.5,18416,1
Customer,33327,18417,2000,0.2,18417,1
Customer,33327,18418,500,0.2,18418,1
Customer,33327,18419,500,2.0,18419,1
Customer,33327,18420,750,1.0,18420,1
Customer,33328,18421,1000,2.0,18421,2
Customer,33328,18422,500,0.2,18422,2
Customer,33328,18423,0,1.5,18423,1
Customer,33328,18424,500,1.0,18424,1
Customer,33328,18425,750,0.1,18425,1
Customer,33328,18426,750,0.5,18426,1
Customer,33328,18427,250,0.1,18427,1
Customer,33328,18428,2000,0.1,18428,1
Customer,33328,18429,1500,0.1,18429,1
Customer,33328,18430,750,0.5,18430,1
Customer,33330,18431,0,1.0,18431,1
Customer,33330,18432,0,0.2,18432,1
Customer,33331,18433,750,0.1,18433,1
Customer,33331,18434,2000,1.0,18434,1
Customer,33331,18435,0,1.0,18435,1
Customer,33332,18436,1000,0.0,18436,3
Customer,33332,18437,1000,0.0,18437,3
Customer,33332,18438,250,0.1,18438,2
Customer,33332,18439,250,0.2,18439,2
Customer,33332,18440,1000,0.0,18440,2
Customer,33332,18441,250,0.2,18441,2
Customer,33332,18442,0,2.0,18442,2
Customer,33332,18443,250,0.2,18443,2
Customer,33332,18444,500,2.0,18444,2
Customer,33332,18445,0,0.0,18445,2
Customer,33333,18446,500,0.5,18446,2
Customer,33333,18447,0,1.0,18447,2
Customer,33333,18448,500,0.2,18448,2
Customer,33333,18449,0,0.2,18449,2
Customer,33333,18450,750,0.5,18450,1
Customer,33333,18451,250,2.0,18451,1
Customer,33333,18452,250,0.5,18452,1
Customer,33333,18453,500,1.0,18453,1
Customer,33333,18454,1500,1.5,18454,1
Customer,33333,18455,250,0.5,18455,1
Customer,33334,18456,250,2.0,18456,1
Customer,33334,18457,500,2.0,18457,1
Customer,33334,18458,1000,2.0,18458,1
Customer,33334,18459,2000,0.2,18459,1
Customer,33334,18460,1000,2.0,18460,1
Customer,33334,18461,250,0.2,18461,1
Customer,33334,18462,750,2.0,18462,1
Customer,33334,18463,1500,0.5,18463,1
Customer,33334,18464,500,0.1,18464,1
Customer,33351,18465,750,0.1,18465,1
Customer,33351,18466,250,0.2,18466,1
Customer,33351,18467,250,0.2,18467,1
Customer,33401,18468,500,1.0,18468,1
Customer,33401,18469,750,0.5,18469,1
Customer,33401,18470,500,0.1,18470,1
Customer,33401,18471,250,0.1,18471,1
Customer,33401,18472,0,0.5,18472,1
Customer,33401,18473,500,0.0,18473,1
Customer,33401,18474,250,0.0,18474,1
Customer,33401,18475,250,2.0,18475,1
Customer,33401,18476,250,0.0,18476,1
Customer,33404,18477,2000,0.0,18477,1
Customer,33405,18478,0,0.1,18478,1
Customer,33405,18479,500,1.0,18479,1
Customer,33405,18480,250,0.2,18480,1
Customer,33405,18481,1500,0.2,18481,1
Customer,33407,18482,250,1.5,18482,1
Customer,33407,18483,500,1.5,18483,1
Customer,33407,18484,2000,0.1,18484,1
Customer,33407,18485,750,0.1,18485,1
Customer,33407,18486,750,0.5,18486,1
Customer,33407,18487,250,0.1,18487,1
Customer,33407,18488,750,1.0,18488,1
Customer,33408,18489,250,0.2,18489,1
Customer,33408,18490,250,0.1,18490,1
Customer,33410,18491,750,0.1,18491,2
Customer,33410,18492,0,0.2,18492,2
Customer,33410,18493,750,0.5,18493,2
Customer,33410,18494,250,0.0,18494,1
Customer,33410,18495,1500,0.5,18495,1
Customer,33410,18496,500,0.5,18496,1
Customer,33410,18497,500,0.1,18497,1
Customer,33410,18498,250,1.0,18498,1
Customer,33410,18499,2000,0.2,18499,1
Customer,33410,18500,250,2.0,18500,1
Customer,33411,18501,750,0.0,18501,2
Customer,33411,18502,1000,0.0,18502,2
Customer,33411,18503,750,1.5,18503,2
Customer,33411,18504,0,1.5,18504,2
Customer,33411,18505,1500,1.5,18505,2
Customer,33411,18506,250,0.5,18506,2
Customer,33411,18507,750,0.0,18507,1
Customer,33411,18508,750,0.2,18508,1
Customer,33411,18509,500,0.5,18509,1
Customer,33411,18510,1500,0.1,18510,1
Customer,33413,18511,750,1.5,18511,1
Customer,33413,18512,1000,0.5,18512,1
Customer,33413,18513,2000,0.2,18513,1
Customer,33414,18514,750,0.2,18514,1
Customer,33414,18515,250,1.0,18515,1
Customer,33414,18516,500,0.5,18516,1
Customer,33414,18517,1000,0.2,18517,1
Customer,33414,18518,0,0.5,18518,1
Customer,33414,18519,750,0.1,18519,1
Customer,33414,18520,0,0.2,18520,1
Customer,33415,18521,500,0.1,18521,1
Customer,33415,18522,750,0.0,18522,1
Customer,33415,18523,500,0.2,18523,1
Customer,33415,18524,250,0.0,18524,1
Customer,33415,18525,750,0.5,18525,1
Customer,33418,18526,1000,1.0,18526,2
Customer,33418,18527,250,1.5,18527,2
Customer,33418,18528,250,0.5,18528,2
Customer,33418,18529,500,0.5,18529,2
Customer,33418,18530,500,0.5,18530,2
Customer,33418,18531,500,0.0,18531,2
Customer,33418,18532,750,0.1,18532,2
Customer,33418,18533,1500,0.1,18533,2
Customer,33418,18534,500,0.5,18534,1
Customer,33418,18535,750,0.2,18535,1
Customer,33428,18536,250,0.5,18536,1
Customer,33431,18537,250,1.0,18537,2
Customer,33431,18538,1000,0.1,18538,2
Customer,33431,18539,2000,1.5,18539,2
Customer,33431,18540,1000,0.1,18540,2
Customer,33431,18541,500,0.2,18541,2
Customer,33431,18542,500,0.5,18542,2
Customer,33431,18543,250,0.0,18543,1
Customer,33431,18544,500,0.2,18544,1
Customer,33431,18545,500,0.5,18545,1
Customer,33431,18546,750,0.0,18546,1
Customer,33432,18547,250,0.1,18547,2
Customer,33432,18548,500,0.1,18548,2
Customer,33432,18549,250,0.5,18549,1
Customer,33432,18550,500,1.0,18550,1
Customer,33432,18551,250,0.5,18551,1
Customer,33432,18552,750,0.5,18552,1
Customer,33432,18553,250,0.1,18553,1
Customer,33432,18554,500,0.0,18554,1
Customer,33432,18555,750,1.5,18555,1
Customer,33432,18556,500,0.1,18556,1
Customer,33433,18557,500,0.5,18557,1
Customer,33433,18558,0,0.0,18558,1
Customer,33433,18559,1500,0.5,18559,1
Customer,33434,18560,500,1.0,18560,1
Customer,33434,18561,1000,2.0,18561,1
Customer,33434,18562,2000,0.0,18562,1
Customer,33434,18563,750,0.1,18563,1
Customer,33436,18564,250,0.5,18564,2
Customer,33436,18565,500,1.0,18565,1
Customer,33436,18566,250,0.2,18566,1
Customer,33436,18567,2000,0.5,18567,1
Customer,33436,18568,250,0.5,18568,1
Customer,33436,18569,500,0.1,18569,1
Customer,33436,18570,0,0.1,18570,1
Customer,33436,18571,250,0.5,18571,1
Customer,33436,18572,1000,0.5,18572,1
Customer,33436,18573,250,0.1,18573,1
Customer,33440,18574,0,1.0,18574,1
Customer,33440,18575,250,1.5,18575,1
Customer,33440,18576,500,0.2,18576,1
Customer,33440,18577,0,0.5,18577,1
Customer,33440,18578,1500,0.1,18578,1
Customer,33440,18579,1000,0.5,18579,1
Customer,33440,18580,500,1.5,18580,1
Customer,33440,18581,500,1.0,18581,1
Customer,33440,18582,750,0.0,18582,1
Customer,33440,18583,0,0.0,18583,1
Customer,33441,18584,2000,0.0,18584,1
Customer,33441,18585,750,0.1,18585,1
Customer,33442,18586,250,0.1,18586,1
Customer,33442,18587,250,1.0,18587,1
Customer,33442,18588,250,0.0,18588,1
Customer,33442,18589,1500,0.5,18589,1
Customer,33442,18590,0,0.1,18590,1
Customer,33442,18591,500,0.2,18591,1
Customer,33444,18592,250,0.5,18592,1
Customer,33444,18593,1500,1.0,18593,1
Customer,33444,18594,1000,1.0,18594,1
Customer,33444,18595,1000,1.5,18595,1
Customer,33444,18596,1500,1.0,18596,1
Customer,33444,18597,250,0.5,18597,1
Customer,33444,18598,250,0.0,18598,1
Customer,33445,18599,500,0.2,18599,1
Customer,33445,18600,500,0.0,18600,1
Customer,33445,18601,2000,1.0,18601,1
Customer,33446,18602,2000,0.1,18602,1
Customer,33446,18603,500,0.2,18603,1
Customer,33446,18604,1500,0.0,18604,1
Customer,33446,18605,250,1.0,18605,1
Customer,33446,18606,500,1.5,18606,1
Customer,33446,18607,500,0.2,18607,1
Customer,33446,18608,250,0.1,18608,1
Customer,33446,18609,250,0.1,18609,1
Customer,33446,18610,1000,0.2,18610,1
Customer,33449,18611,250,0.0,18611,1
Customer,33449,18612,1500,0.5,18612,1
Customer,33454,18613,250,0.5,18613,1
Customer,33454,18614,0,0.1,18614,1
Customer,33458,18615,1000,0.0,18615,3
Customer,33458,18616,1000,1.0,18616,3
Customer,33458,18617,1000,1.5,18617,3
Customer,33458,18618,2000,0.1,18618,3
Customer,33458,18619,750,0.2,18619,3
Customer,33458,18620,500,0.5,18620,3
Customer,33458,18621,750,0.2,18621,3
Customer,33458,18622,250,0.1,18622,2
Customer,33458,18623,1500,0.5,18623,2
Customer,33458,18624,1000,0.5,18624,2
Customer,33461,18625,0,1.5,18625,2
Customer,33461,18626,250,0.5,18626,2
Customer,33461,18627,250,0.2,18627,1
Customer,33461,18628,1500,1.5,18628,1
Customer,33461,18629,750,0.2,18629,1
Customer,33461,18630,1000,0.1,18630,1
Customer,33461,18631,2000,0.2,18631,1
Customer,33461,18632,750,0.5,18632,1
Customer,33461,18633,250,0.2,18633,1
Customer,33461,18634,500,0.2,18634,1
Customer,33467,18635,0,0.2,18635,1
Customer,33467,18636,500,1.5,18636,1
Customer,33467,18637,0,1.0,18637,1
Customer,33467,18638,500,0.5,18638,1
Customer,33467,18639,500,0.5,18639,1
Customer,33467,18640,1500,0.2,18640,1
Customer,33470,18641,1000,1.0,18641,1
Customer,33470,18642,2000,0.5,18642,1
Customer,33470,18643,1500,1.5,18643,1
Customer,33470,18644,1000,0.2,18644,1
Customer,33473,18645,1000,0.2,18645,1
Customer,33473,18646,1500,0.5,18646,1
Customer,33473,18647,500,1.5,18647,1
Customer,33473,18648,500,0.2,18648,1
Customer,33473,18649,2000,1.0,18649,1
Customer,33473,18650,750,2.0,18650,1
Customer,33477,18651,1000,0.2,18651,1
Customer,33478,18652,1000,0.5,18652,1
Customer,33478,18653,1500,0.2,18653,1
Customer,33478,18654,1000,0.2,18654,1
Customer,33478,18655,250,1.0,18655,1
Customer,33478,18656,1000,0.1,18656,1
Customer,33483,18657,250,1.0,18657,1
Customer,33483,18658,2000,2.0,18658,1
Customer,33487,18659,250,0.0,18659,1
Customer,33487,18660,250,0.1,18660,1
Customer,33487,18661,1000,1.5,18661,1
Customer,33487,18662,1000,1.5,18662,1
Customer,33487,18663,750,1.5,18663,1
Customer,33487,18664,500,0.0,18664,1
Customer,33487,18665,1500,0.5,18665,1
Customer,33487,18666,500,0.0,18666,1
Customer,33487,18667,1000,0.0,18667,1
Customer,33496,18668,750,0.0,18668,3
Customer,33496,18669,750,0.1,18669,3
Customer,33496,18670,250,2.0,18670,3
Customer,33496,18671,500,2.0,18671,3
Customer,33496,18672,500,0.5,18672,3
Customer,33496,18673,1000,0.5,18673,2
Customer,33496,18674,1500,0.0,18674,2
Customer,33496,18675,250,0.1,18675,2
Customer,33496,18676,1000,0.2,18676,2
Customer,33496,18677,250,0.1,18677,2
Customer,33498,18678,500,0.0,18678,1
Customer,33510,18679,1000,0.1,18679,1
Customer,33510,18680,1000,0.2,18680,1
Customer,33510,18681,1000,0.5,18681,1
Customer,33510,18682,0,0.1,18682,1
Customer,33510,18683,0,0.5,18683,1
Customer,33510,18684,250,1.5,18684,1
Customer,33510,18685,250,0.2,18685,1
Customer,33510,18686,2000,0.1,18686,1
Customer,33510,18687,500,0.5,18687,1
Customer,33510,18688,0,0.2,18688,1
Customer,33543,18689,750,0.2,18689,1
Customer,33545,18690,250,2.0,18690,2
Customer,33545,18691,0,0.1,18691,1
Customer,33545,18692,1500,0.1,18692,1
Customer,33545,18693,250,1.5,18693,1
Customer,33545,18694,1000,1.5,18694,1
Customer,33545,18695,750,1.5,18695,1
Customer,33545,18696,250,0.2,18696,1
Customer,33545,18697,1000,0.1,18697,1
Customer,33545,18698,750,0.0,18698,1
Customer,33545,18699,1000,0.5,18699,1
Customer,33547,18700,1000,1.0,18700,1
Customer,33547,18701,1500,0.2,18701,1
Customer,33547,18702,500,0.2,18702,1
Customer,33547,18703,1500,0.5,18703,1
Customer,33549,18704,2000,0.2,18704,1
Customer,33549,18705,1000,0.2,18705,1
Customer,33549,18706,500,0.1,18706,1
Customer,33556,18707,0,0.2,18707,1
Customer,33556,18708,1500,1.5,18708,1
Customer,33556,18709,500,0.2,18709,1
Customer,33556,18710,500,0.2,18710,1
Customer,33556,18711,250,0.2,18711,1
Customer,33556,18712,500,1.5,18712,1
Customer,33556,18713,750,1.0,18713,1
Customer,33558,18714,250,0.5,18714,1
Customer,33558,18715,1000,0.2,18715,1
Customer,33578,18716,2000,0.0,18716,1
Customer,33578,18717,0,1.0,18717,1
Customer,33579,18718,1500,0.5,18718,1
Customer,33579,18719,1500,1.5,18719,1
Customer,33579,18720,0,0.1,18720,1
Customer,33584,18721,750,0.0,18721,1
Customer,33584,18722,750,0.5,18722,1
Customer,33584,18723,500,2.0,18723,1
Customer,33592,18724,1000,0.5,18724,1
Customer,33592,18725,750,0.5,18725,1
Customer,33592,18726,0,0.0,18726,1
Customer,33596,18727,500,0.2,18727,1
Customer,33602,18728,750,1.5,18728,1
Customer,33602,18729,1000,0.1,18729,1
Customer,33602,18730,0,0.1,18730,1
Customer,33602,18731,1500,1.0,18731,1
Customer,33603,18732,0,1.5,18732,1
Customer,33603,18733,2000,1.5,18733,1
Customer,33604,18734,500,0.1,18734,1
Customer,33604,18735,2000,2.0,18735,1
Customer,33604,18736,500,0.5,18736,1
Customer,33604,18737,500,0.1,18737,1
Customer,33604,18738,1000,0.2,18738,1
Customer,33606,18739,500,0.2,18739,1
Customer,33606,18740,1500,0.1,18740,1
Customer,33606,18741,250,0.5,18741,1
Customer,33606,18742,1500,0.5,18742,1
Customer,33609,18743,250,1.0,18743,1
Customer,33609,18744,1000,0.0,18744,1
Customer,33609,18745,500,1.0,18745,1
Customer,33609,18746,750,0.5,18746,1
Customer,33609,18747,250,0.5,18747,1
Customer,33609,18748,1000,0.2,18748,1
Customer,33609,18749,1500,0.0,18749,1
Customer,33609,18750,0,0.1,18750,1
Customer,33609,18751,500,0.5,18751,1
Customer,33610,18752,1000,0.2,18752,1
Customer,33610,18753,250,0.5,18753,1
Customer,33611,18754,1000,0.5,18754,1
Customer,33611,18755,500,1.5,18755,1
Customer,33611,18756,250,0.1,18756,1
Customer,33612,18757,750,0.1,18757,1
Customer,33613,18758,1500,0.2,18758,1
Customer,33613,18759,250,0.5,18759,1
Customer,33615,18760,250,0.5,18760,1
Customer,33615,18761,1000,0.5,18761,1
Customer,33615,18762,500,0.5,18762,1
Customer,33617,18763,0,0.5,18763,1
Customer,33617,18764,500,0.1,18764,1
Customer,33617,18765,1500,0.5,18765,1
Customer,33617,18766,0,0.1,18766,1
Customer,33620,18767,1000,1.0,18767,1
Customer,33624,18768,1500,0.2,18768,1
Customer,33624,18769,0,0.2,18769,1
Customer,33624,18770,0,0.5,18770,1
Customer,33625,18771,1500,0.1,18771,1
Customer,33625,18772,0,0.5,18772,1
Customer,33626,18773,250,0.1,18773,1
Customer,33626,18774,750,0.1,18774,1
Customer,33626,18775,1500,0.1,18775,1
Customer,33629,18776,750,2.0,18776,2
Customer,33629,18777,1500,0.1,18777,2
Customer,33629,18778,500,1.0,18778,2
Customer,33629,18779,1000,1.0,18779,2
Customer,33629,18780,1000,0.1,18780,2
Customer,33629,18781,500,1.5,18781,2
Customer,33629,18782,0,1.5,18782,2
Customer,33629,18783,0,0.5,18783,2
Customer,33629,18784,0,0.0,18784,2
Customer,33629,18785,500,1.5,18785,1
Customer,33637,18786,0,1.5,18786,1
Customer,33637,18787,2000,0.2,18787,1
Customer,33647,18788,1000,0.5,18788,1
Customer,33647,18789,500,0.0,18789,1
Customer,33647,18790,500,0.1,18790,1
Customer,33647,18791,250,1.5,18791,1
Customer,33647,18792,750,0.5,18792,1
Customer,33647,18793,2000,1.5,18793,1
Customer,33647,18794,500,0.1,18794,1
Customer,33647,18795,250,2.0,18795,1
Customer,33647,18796,1000,0.2,18796,1
Customer,33701,18797,250,0.2,18797,1
Customer,33701,18798,0,0.2,18798,1
Customer,33702,18799,250,1.5,18799,1
Customer,33702,18800,500,0.1,18800,1
Customer,33714,18801,1500,2.0,18801,1
Customer,33716,18802,750,1.5,18802,1
Customer,33763,18803,250,1.5,18803,1
Customer,33763,18804,500,1.0,18804,1
Customer,33763,18805,750,0.2,18805,1
Customer,33763,18806,1000,0.1,18806,1
Customer,33763,18807,500,0.5,18807,1
Customer,33763,18808,0,0.5,18808,1
Customer,33765,18809,250,2.0,18809,1
Customer,33765,18810,250,0.0,18810,1
Customer,33765,18811,500,0.0,18811,1
Customer,33767,18812,1000,1.0,18812,1
Customer,33767,18813,1000,2.0,18813,1
Customer,33770,18814,500,0.1,18814,1
Customer,33772,18815,250,0.1,18815,1
Customer,33774,18816,0,1.0,18816,1
Customer,33776,18817,1500,0.1,18817,3
Customer,33776,18818,250,0.5,18818,2
Customer,33776,18819,1000,0.2,18819,2
Customer,33776,18820,250,0.2,18820,2
Customer,33776,18821,250,0.2,18821,2
Customer,33776,18822,1000,0.0,18822,2
Customer,33776,18823,1000,0.0,18823,2
Customer,33776,18824,750,0.5,18824,2
Customer,33776,18825,250,0.2,18825,2
Customer,33776,18826,250,0.5,18826,2
Customer,33777,18827,1000,1.0,18827,1
Customer,33777,18828,1000,1.0,18828,1
Customer,33777,18829,250,0.2,18829,1
Customer,33777,18830,1000,0.1,18830,1
Customer,33781,18831,1500,0.1,18831,1
Customer,33801,18832,1000,0.2,18832,1
Customer,33801,18833,750,0.1,18833,1
Customer,33801,18834,500,1.0,18834,1
Customer,33801,18835,500,0.0,18835,1
Customer,33809,18836,1500,1.5,18836,1
Customer,33809,18837,500,1.0,18837,1
Customer,33809,18838,500,0.5,18838,1
Customer,33813,18839,750,0.2,18839,1
Customer,33813,18840,500,0.5,18840,1
Customer,33813,18841,750,0.0,18841,1
Customer,33813,18842,750,0.2,18842,1
Customer,33813,18843,750,2.0,18843,1
Customer,33813,18844,250,1.5,18844,1
Customer,33813,18845,750,0.5,18845,1
Customer,33825,18846,750,1.0,18846,1
Customer,33837,18847,250,1.0,18847,1
Customer,33837,18848,0,0.5,18848,1
Customer,33837,18849,1500,0.5,18849,1
Customer,33870,18850,2000,0.5,18850,1
Customer,33876,18851,250,1.0,18851,1
Customer,33884,18852,2000,0.2,18852,1
Customer,33897,18853,500,1.5,18853,1
Customer,33897,18854,250,0.1,18854,1
Customer,33900,18855,0,1.0,18855,1
Customer,33900,18856,500,1.0,18856,1
Customer,33901,18857,1500,2.0,18857,1
Customer,33901,18858,250,1.0,18858,1
Customer,33901,18859,250,0.1,18859,1
Customer,33901,18860,1000,1.0,18860,1
Customer,33901,18861,500,0.0,18861,1
Customer,33901,18862,500,0.0,18862,1
Customer,33904,18863,2000,0.2,18863,1
Customer,33907,18864,250,0.1,18864,1
Customer,33907,18865,1000,0.0,18865,1
Customer,33907,18866,1000,0.2,18866,1
Customer,33907,18867,0,0.2,18867,1
Customer,33907,18868,0,0.2,18868,1
Customer,33908,18869,1000,0.1,18869,1
Customer,33908,18870,750,1.5,18870,1
Customer,33908,18871,250,0.2,18871,1
Customer,33908,18872,250,0.1,18872,1
Customer,33912,18873,1000,0.2,18873,2
Customer,33912,18874,0,0.2,18874,2
Customer,33912,18875,750,0.5,18875,2
Customer,33912,18876,1000,2.0,18876,1
Customer,33912,18877,750,0.5,18877,1
Customer,33912,18878,1500,0.0,18878,1
Customer,33912,18879,250,0.0,18879,1
Customer,33912,18880,500,1.0,18880,1
Customer,33912,18881,500,0.5,18881,1
Customer,33912,18882,1000,0.1,18882,1
Customer,33913,18883,750,1.0,18883,1
Customer,33913,18884,250,0.1,18884,1
Customer,33913,18885,500,0.5,18885,1
Customer,33913,18886,500,0.5,18886,1
Customer,33913,18887,250,0.0,18887,1
Customer,33913,18888,750,0.0,18888,1
Customer,33913,18889,250,0.5,18889,1
Customer,33914,18890,1000,0.5,18890,1
Customer,33919,18891,250,0.0,18891,1
Customer,33919,18892,250,0.0,18892,1
Customer,33921,18893,1000,0.1,18893,1
Customer,33921,18894,250,1.0,18894,1
Customer,33928,18895,250,0.2,18895,1
Customer,33928,18896,1000,0.5,18896,1
Customer,33928,18897,250,1.0,18897,1
Customer,33928,18898,2000,1.5,18898,1
Customer,33936,18899,250,1.0,18899,1
Customer,33936,18900,1000,0.5,18900,1
Customer,33955,18901,750,0.2,18901,1
Customer,33966,18902,750,0.2,18902,1
Customer,33966,18903,2000,0.2,18903,1
Customer,33966,18904,500,0.1,18904,1
Customer,33967,18905,500,1.5,18905,1
Customer,33967,18906,500,1.0,18906,1
Customer,33967,18907,0,0.1,18907,1
Customer,33967,18908,500,0.2,18908,1
Customer,33967,18909,250,0.0,18909,1
Customer,33967,18910,750,0.2,18910,1
Customer,33967,18911,250,0.0,18911,1
Customer,33967,18912,750,1.5,18912,1
Customer,33967,18913,250,1.5,18913,1
Customer,33972,18914,1500,0.5,18914,1
Customer,33972,18915,250,1.5,18915,1
Customer,33980,18916,500,1.0,18916,1
Customer,33980,18917,1500,0.1,18917,1
Customer,33980,18918,1000,0.1,18918,1
Customer,33982,18919,500,1.0,18919,1
Customer,33983,18920,750,0.5,18920,1
Customer,33983,18921,250,0.1,18921,1
Customer,33990,18922,1500,0.0,18922,1
Customer,33990,18923,250,0.5,18923,1
Customer,33990,18924,250,0.2,18924,1
Customer,33990,18925,1500,0.5,18925,1
Customer,33990,18926,1000,0.2,18926,1
Customer,33990,18927,250,1.0,18927,1
Customer,33990,18928,2000,0.2,18928,1
Customer,33990,18929,1000,0.1,18929,1
Customer,34018,18930,1000,1.0,18930,1
Customer,34018,18931,750,0.1,18931,1
Customer,34018,18932,250,0.0,18932,1
Customer,34022,18933,750,1.0,18933,1
Customer,34022,18934,1500,0.5,18934,1
Customer,34100,18935,500,0.0,18935,1
Customer,34100,18936,500,0.5,18936,1
Customer,34102,18937,1000,1.5,18937,1
Customer,34102,18938,1000,0.5,18938,1
Customer,34102,18939,750,0.1,18939,1
Customer,34102,18940,250,0.2,18940,1
Customer,34102,18941,1500,1.5,18941,1
Customer,34102,18942,250,0.1,18942,1
Customer,34102,18943,250,0.2,18943,1
Customer,34102,18944,750,1.0,18944,1
Customer,34102,18945,500,0.1,18945,1
Customer,34103,18946,750,1.0,18946,1
Customer,34103,18947,250,0.1,18947,1
Customer,34103,18948,500,0.0,18948,1
Customer,34104,18949,1000,0.2,18949,1
Customer,34104,18950,250,0.1,18950,1
Customer,34104,18951,0,0.5,18951,1
Customer,34105,18952,250,2.0,18952,1
Customer,34105,18953,750,1.5,18953,1
Customer,34105,18954,500,0.2,18954,1
Customer,34109,18955,750,0.0,18955,1
Customer,34109,18956,500,0.1,18956,1
Customer,34109,18957,1500,1.0,18957,1
Customer,34109,18958,250,0.2,18958,1
Customer,34110,18959,500,1.0,18959,1
Customer,34110,18960,2000,0.1,18960,1
Customer,34110,18961,0,0.2,18961,1
Customer,34110,18962,500,0.2,18962,1
Customer,34110,18963,750,1.0,18963,1
Customer,34110,18964,750,0.0,18964,1
Customer,34112,18965,500,0.2,18965,1
Customer,34112,18966,1500,0.5,18966,1
Customer,34112,18967,1500,0.5,18967,1
Customer,34112,18968,0,0.2,18968,1
Customer,34113,18969,500,0.2,18969,1
Customer,34113,18970,1000,0.2,18970,1
Customer,34114,18971,1500,0.5,18971,1
Customer,34114,18972,0,0.1,18972,1
Customer,34114,18973,2000,2.0,18973,1
Customer,34119,18974,750,0.2,18974,1
Customer,34119,18975,250,0.2,18975,1
Customer,34119,18976,0,1.0,18976,1
Customer,34119,18977,750,0.5,18977,1
Customer,34119,18978,250,1.5,18978,1
Customer,34119,18979,750,0.5,18979,1
Customer,34119,18980,250,0.1,18980,1
Customer,34119,18981,750,0.0,18981,1
Customer,34120,18982,1500,1.0,18982,2
Customer,34120,18983,250,0.2,18983,1
Customer,34120,18984,0,0.1,18984,1
Customer,34120,18985,500,0.2,18985,1
Customer,34120,18986,2000,1.0,18986,1
Customer,34120,18987,1000,1.0,18987,1
Customer,34120,18988,250,0.0,18988,1
Customer,34120,18989,1000,0.2,18989,1
Customer,34120,18990,250,0.2,18990,1
Customer,34120,18991,750,1.5,18991,1
Customer,34135,18992,750,0.5,18992,1
Customer,34135,18993,500,0.1,18993,1
Customer,34135,18994,750,0.0,18994,1
Customer,34135,18995,500,1.5,18995,1
Customer,34135,18996,500,0.1,18996,1
Customer,34141,18997,750,1.0,18997,1
Customer,34141,18998,750,0.1,18998,1
Customer,34141,18999,2000,0.1,18999,1
Customer,34142,19000,250,0.5,19000,1
Customer,34142,19001,1000,0.2,19001,1
Customer,34202,19002,1500,0.5,19002,1
Customer,34202,19003,750,0.5,19003,1
